#NEEM ice core high resolution water isotope record
#Simplified version of the dataset https://doi.org/10.1594/PANGAEA.925552
#published in 
Depth	age_GICC05	age_GICC05_modelext	age_AICC12	GICC05_MCE	d18	dD	1-sigma_of_run_d18	1-sigma_of_run_dD	accuracy_check_offset_d18	accuracy_check_offset_dD
1380.05	10.705340	-999.990000	-999.990000	92.000000	-35.884	-280.23	0.02570	0.14148	-0.00530	-0.07545
1380.10	10.706250	-999.990000	-999.990000	92.000000	-34.684	-269.19	0.02570	0.14148	-0.00530	-0.07545
1380.15	10.707290	-999.990000	-999.990000	92.000000	-34.396	-268.32	0.02570	0.14148	-0.00530	-0.07545
1380.20	10.708350	-999.990000	-999.990000	92.000000	-34.841	-272.76	0.02570	0.14148	-0.00530	-0.07545
1380.25	10.709380	-999.990000	-999.990000	92.000000	-34.954	-273.34	0.02570	0.14148	-0.00530	-0.07545
1380.30	10.710460	-999.990000	-999.990000	92.000000	-35.066	-273.93	0.02570	0.14148	-0.00530	-0.07545
1380.35	10.711530	-999.990000	-999.990000	92.000000	-35.179	-274.51	0.02570	0.14148	-0.00530	-0.07545
1380.40	10.712780	-999.990000	-999.990000	92.000000	-35.237	-273.42	0.02570	0.14148	-0.00530	-0.07545
1380.45	10.714170	-999.990000	-999.990000	92.000000	-35.258	-272.60	0.02570	0.14148	-0.00530	-0.07545
1380.50	10.715250	-999.990000	-999.990000	92.000000	-36.164	-280.76	0.02570	0.14148	-0.00530	-0.07545
1380.55	10.716410	-999.990000	-999.990000	92.000000	-37.835	-294.19	0.02570	0.14148	-0.00530	-0.07545
1380.60	10.717630	-999.990000	-999.990000	92.000000	-38.398	-298.34	0.02570	0.14148	-0.00530	-0.07545
1380.65	10.718850	-999.990000	-999.990000	92.000000	-36.912	-287.46	0.02570	0.14148	-0.00530	-0.07545
1380.70	10.720080	-999.990000	-999.990000	92.000000	-36.491	-284.03	0.02570	0.14148	-0.00530	-0.07545
1380.75	10.721360	-999.990000	-999.990000	92.000000	-34.364	-266.57	0.02570	0.14148	-0.00530	-0.07545
1380.80	10.722520	-999.990000	-999.990000	92.000000	-33.061	-255.90	0.02570	0.14148	-0.00530	-0.07545
1380.85	10.723750	-999.990000	-999.990000	92.000000	-31.828	-244.44	0.02570	0.14148	-0.00530	-0.07545
1380.90	10.725190	-999.990000	-999.990000	92.000000	-32.732	-255.17	0.02570	0.14148	-0.00530	-0.07545
1380.95	10.726400	-999.990000	-999.990000	92.000000	-35.454	-277.10	0.02570	0.14148	-0.00530	-0.07545
1381.00	10.727430	-999.990000	-999.990000	92.000000	-34.576	-268.37	0.02570	0.14148	-0.00530	-0.07545
1381.05	10.728470	-999.990000	-999.990000	92.000000	-35.440	-275.55	0.02570	0.14148	-0.00530	-0.07545
1381.10	10.729510	-999.990000	-999.990000	92.000000	-36.545	-284.84	0.02570	0.14148	-0.00530	-0.07545
1381.15	10.730710	-999.990000	-999.990000	92.000000	-37.046	-290.01	0.02570	0.14148	-0.00530	-0.07545
1381.20	10.731760	-999.990000	-999.990000	92.000000	-36.274	-281.70	0.02570	0.14148	-0.00530	-0.07545
1381.25	10.732840	-999.990000	-999.990000	92.000000	-36.754	-285.70	0.02570	0.14148	-0.00530	-0.07545
1381.30	10.733820	-999.990000	-999.990000	92.000000	-36.196	-279.82	0.02570	0.14148	-0.00530	-0.07545
1381.35	10.734940	-999.990000	-999.990000	92.000000	-36.516	-283.04	0.02570	0.14148	-0.00530	-0.07545
1381.40	10.736310	-999.990000	-999.990000	92.000000	-36.424	-281.76	0.02570	0.14148	-0.00530	-0.07545
1381.45	10.737380	-999.990000	-999.990000	92.000000	-34.283	-264.01	0.02570	0.14148	-0.00530	-0.07545
1381.50	10.738420	-999.990000	-999.990000	92.000000	-34.120	-264.74	0.02570	0.14148	-0.00530	-0.07545
1381.55	10.739850	-999.990000	-999.990000	92.000000	-34.931	-271.21	0.02570	0.14148	-0.00530	-0.07545
1381.60	10.741350	-999.990000	-999.990000	92.000000	-35.342	-274.75	0.02570	0.14148	-0.00530	-0.07545
1381.65	10.742790	-999.990000	-999.990000	92.000000	-36.179	-282.09	0.02570	0.14148	-0.00530	-0.07545
1381.70	10.743850	-999.990000	-999.990000	92.000000	-35.833	-278.10	0.02570	0.14148	-0.00530	-0.07545
1381.75	10.745120	-999.990000	-999.990000	92.000000	-35.928	-280.57	0.02570	0.14148	-0.00530	-0.07545
1381.80	10.746260	-999.990000	-999.990000	92.000000	-35.723	-279.75	0.02570	0.14148	-0.00530	-0.07545
1381.85	10.747290	-999.990000	-999.990000	92.000000	-34.698	-269.22	0.02570	0.14148	-0.00530	-0.07545
1381.90	10.748250	-999.990000	-999.990000	92.000000	-35.576	-275.89	0.02570	0.14148	-0.00530	-0.07545
1381.95	10.749240	-999.990000	-999.990000	92.000000	-35.537	-274.73	0.02570	0.14148	-0.00530	-0.07545
1382.00	10.750220	-999.990000	-999.990000	92.000000	-34.937	-270.96	0.02570	0.14148	-0.00530	-0.07545
1382.05	10.751210	-999.990000	-999.990000	92.000000	-35.594	-278.38	0.02570	0.14148	-0.00530	-0.07545
1382.10	10.752270	-999.990000	-999.990000	92.000000	-35.027	-272.30	0.02570	0.14148	-0.00530	-0.07545
1382.15	10.753270	-999.990000	-999.990000	92.000000	-35.767	-278.97	0.01829	0.21213	-0.00977	-0.04655
1382.20	10.754360	-999.990000	-999.990000	92.000000	-35.419	-276.27	0.01829	0.21213	-0.00977	-0.04655
1382.25	10.755380	-999.990000	-999.990000	92.000000	-35.771	-279.19	0.01829	0.21213	-0.00977	-0.04655
1382.30	10.756380	-999.990000	-999.990000	92.000000	-36.245	-283.52	0.01829	0.21213	-0.00977	-0.04655
1382.35	10.757590	-999.990000	-999.990000	92.000000	-36.106	-282.71	0.01829	0.21213	-0.00977	-0.04655
1382.40	10.758770	-999.990000	-999.990000	92.000000	-35.586	-277.63	0.01829	0.21213	-0.00977	-0.04655
1382.45	10.760030	-999.990000	-999.990000	92.000000	-35.911	-280.24	0.01829	0.21213	-0.00977	-0.04655
1382.50	10.761420	-999.990000	-999.990000	92.000000	-35.665	-277.49	0.01829	0.21213	-0.00977	-0.04655
1382.55	10.762980	-999.990000	-999.990000	92.000000	-36.071	-282.10	0.01829	0.21213	-0.00977	-0.04655
1382.60	10.763760	-999.990000	-999.990000	92.000000	-35.318	-277.45	0.01829	0.21213	-0.00977	-0.04655
1382.65	10.764720	-999.990000	-999.990000	92.000000	-32.935	-254.79	0.01829	0.21213	-0.00977	-0.04655
1382.70	10.765790	-999.990000	-999.990000	92.000000	-32.510	-251.89	0.01829	0.21213	-0.00977	-0.04655
1382.75	10.767100	-999.990000	-999.990000	92.000000	-33.309	-257.87	0.01829	0.21213	-0.00977	-0.04655
1382.80	10.768450	-999.990000	-999.990000	92.000000	-34.251	-265.56	0.01829	0.21213	-0.00977	-0.04655
1382.85	10.769520	-999.990000	-999.990000	92.000000	-35.152	-273.38	0.01829	0.21213	-0.00977	-0.04655
1382.90	10.770390	-999.990000	-999.990000	92.000000	-35.719	-278.06	0.01829	0.21213	-0.00977	-0.04655
1382.95	10.771320	-999.990000	-999.990000	92.000000	-34.289	-266.67	0.01829	0.21213	-0.00977	-0.04655
1383.00	10.772600	-999.990000	-999.990000	92.000000	-35.871	-279.58	0.01829	0.21213	-0.00977	-0.04655
1383.05	10.773600	-999.990000	-999.990000	92.000000	-37.469	-291.86	0.01829	0.21213	-0.00977	-0.04655
1383.10	10.774650	-999.990000	-999.990000	92.000000	-36.790	-286.68	0.01829	0.21213	-0.00977	-0.04655
1383.15	10.775950	-999.990000	-999.990000	92.000000	-35.539	-275.45	0.01829	0.21213	-0.00977	-0.04655
1383.20	10.777140	-999.990000	-999.990000	92.000000	-34.494	-266.37	0.01829	0.21213	-0.00977	-0.04655
1383.25	10.778150	-999.990000	-999.990000	92.000000	-34.337	-267.21	0.01829	0.21213	-0.00977	-0.04655
1383.30	10.779480	-999.990000	-999.990000	92.000000	-33.650	-262.00	0.01829	0.21213	-0.00977	-0.04655
1383.35	10.780870	-999.990000	-999.990000	92.000000	-33.432	-257.37	0.01829	0.21213	-0.00977	-0.04655
1383.40	10.782250	-999.990000	-999.990000	92.000000	-35.049	-271.99	0.01829	0.21213	-0.00977	-0.04655
1383.45	10.783580	-999.990000	-999.990000	92.000000	-36.962	-287.68	0.01829	0.21213	-0.00977	-0.04655
1383.50	10.784770	-999.990000	-999.990000	92.000000	-37.679	-293.18	0.01829	0.21213	-0.00977	-0.04655
1383.55	10.785850	-999.990000	-999.990000	92.000000	-36.727	-285.75	0.01829	0.21213	-0.00977	-0.04655
1383.60	10.786800	-999.990000	-999.990000	92.000000	-36.042	-280.90	0.01829	0.21213	-0.00977	-0.04655
1383.65	10.788020	-999.990000	-999.990000	92.000000	-35.779	-279.31	0.01829	0.21213	-0.00977	-0.04655
1383.70	10.789110	-999.990000	-999.990000	92.000000	-35.883	-279.72	0.01829	0.21213	-0.00977	-0.04655
1383.75	10.790000	-999.990000	-999.990000	92.000000	-36.811	-287.37	0.01829	0.21213	-0.00977	-0.04655
1383.80	10.791310	-999.990000	-999.990000	92.000000	-36.918	-289.68	0.01829	0.21213	-0.00977	-0.04655
1383.85	10.792800	-999.990000	-999.990000	92.000000	-33.741	-262.36	0.01829	0.21213	-0.00977	-0.04655
1383.90	10.794120	-999.990000	-999.990000	92.000000	-33.540	-259.15	0.01829	0.21213	-0.00977	-0.04655
1383.95	10.795120	-999.990000	-999.990000	92.000000	-36.571	-285.05	0.01829	0.21213	-0.00977	-0.04655
1384.00	10.796230	-999.990000	-999.990000	92.000000	-37.145	-288.95	0.01829	0.21213	-0.00977	-0.04655
1384.05	10.797240	-999.990000	-999.990000	92.000000	-36.787	-285.25	0.01829	0.21213	-0.00977	-0.04655
1384.10	10.798420	-999.990000	-999.990000	92.000000	-35.070	-270.99	0.01829	0.21213	-0.00977	-0.04655
1384.15	10.799910	-999.990000	-999.990000	92.000000	-34.015	-264.12	0.01829	0.21213	-0.00977	-0.04655
1384.20	10.800830	-999.990000	-999.990000	92.000000	-36.495	-285.97	0.01829	0.21213	-0.00977	-0.04655
1384.25	10.802170	-999.990000	-999.990000	92.000000	-36.963	-288.71	0.01829	0.21213	-0.00977	-0.04655
1384.30	10.803530	-999.990000	-999.990000	92.000000	-37.659	-293.75	0.01829	0.21213	-0.00977	-0.04655
1384.35	10.804690	-999.990000	-999.990000	92.000000	-39.120	-306.75	0.01829	0.21213	-0.00977	-0.04655
1384.40	10.805810	-999.990000	-999.990000	92.000000	-37.680	-294.94	0.01829	0.21213	-0.00977	-0.04655
1384.45	10.806880	-999.990000	-999.990000	92.000000	-35.357	-273.71	0.01829	0.21213	-0.00977	-0.04655
1384.50	10.808370	-999.990000	-999.990000	92.000000	-37.103	-290.24	0.01829	0.21213	-0.00977	-0.04655
1384.55	10.809630	-999.990000	-999.990000	92.000000	-34.078	-263.53	0.01829	0.21213	-0.00977	-0.04655
1384.60	10.810700	-999.990000	-999.990000	92.000000	-32.768	-253.68	0.01829	0.21213	-0.00977	-0.04655
1384.65	10.811660	-999.990000	-999.990000	92.000000	-33.191	-258.19	0.01829	0.21213	-0.00977	-0.04655
1384.70	10.812740	-999.990000	-999.990000	92.000000	-35.909	-279.86	0.01829	0.21213	-0.00977	-0.04655
1384.75	10.813890	-999.990000	-999.990000	92.000000	-37.924	-295.08	0.01829	0.21213	-0.00977	-0.04655
1384.80	10.815110	-999.990000	-999.990000	92.000000	-35.539	-275.21	0.01829	0.21213	-0.00977	-0.04655
1384.85	10.816300	-999.990000	-999.990000	92.000000	-33.301	-257.64	0.01829	0.21213	-0.00977	-0.04655
1384.90	10.817490	-999.990000	-999.990000	92.000000	-33.237	-259.36	0.03215	0.09477	0.00816	0.05317
1384.95	10.819110	-999.990000	-999.990000	92.000000	-34.436	-269.99	0.03215	0.09477	0.00816	0.05317
1385.00	10.820070	-999.990000	-999.990000	92.000000	-32.850	-254.61	0.03215	0.09477	0.00816	0.05317
1385.05	10.821350	-999.990000	-999.990000	92.000000	-33.651	-262.36	0.03215	0.09477	0.00816	0.05317
1385.10	10.822640	-999.990000	-999.990000	92.000000	-34.464	-268.77	0.03215	0.09477	0.00816	0.05317
1385.15	10.823640	-999.990000	-999.990000	92.000000	-34.520	-267.90	0.03215	0.09477	0.00816	0.05317
1385.20	10.824810	-999.990000	-999.990000	92.000000	-35.294	-274.89	0.03215	0.09477	0.00816	0.05317
1385.25	10.825930	-999.990000	-999.990000	92.000000	-36.315	-283.06	0.03215	0.09477	0.00816	0.05317
1385.30	10.827180	-999.990000	-999.990000	92.000000	-36.544	-285.27	0.03215	0.09477	0.00816	0.05317
1385.35	10.828360	-999.990000	-999.990000	92.000000	-35.600	-277.52	0.03215	0.09477	0.00816	0.05317
1385.40	10.829420	-999.990000	-999.990000	92.000000	-32.967	-255.68	0.03215	0.09477	0.00816	0.05317
1385.45	10.830470	-999.990000	-999.990000	93.000000	-32.127	-249.33	0.03215	0.09477	0.00816	0.05317
1385.50	10.831560	-999.990000	-999.990000	93.000000	-35.117	-273.00	0.03215	0.09477	0.00816	0.05317
1385.55	10.832740	-999.990000	-999.990000	93.000000	-36.745	-285.68	0.03215	0.09477	0.00816	0.05317
1385.60	10.834130	-999.990000	-999.990000	93.000000	-37.626	-294.56	0.03215	0.09477	0.00816	0.05317
1385.65	10.835220	-999.990000	-999.990000	93.000000	-37.566	-292.86	0.03215	0.09477	0.00816	0.05317
1385.70	10.836250	-999.990000	-999.990000	93.000000	-36.766	-285.13	0.03215	0.09477	0.00816	0.05317
1385.75	10.837510	-999.990000	-999.990000	93.000000	-36.211	-280.81	0.03215	0.09477	0.00816	0.05317
1385.80	10.838670	-999.990000	-999.990000	93.000000	-37.546	-292.52	0.03215	0.09477	0.00816	0.05317
1385.85	10.839680	-999.990000	-999.990000	93.000000	-37.196	-288.66	0.03215	0.09477	0.00816	0.05317
1385.90	10.840720	-999.990000	-999.990000	93.000000	-36.296	-281.11	0.03215	0.09477	0.00816	0.05317
1385.95	10.841690	-999.990000	-999.990000	93.000000	-35.323	-272.24	0.03215	0.09477	0.00816	0.05317
1386.00	10.842720	-999.990000	-999.990000	93.000000	-34.202	-262.31	0.03215	0.09477	0.00816	0.05317
1386.05	10.844040	-999.990000	-999.990000	93.000000	-36.179	-281.77	0.03215	0.09477	0.00816	0.05317
1386.10	10.845050	-999.990000	-999.990000	93.000000	-35.427	-273.63	0.03215	0.09477	0.00816	0.05317
1386.15	10.846150	-999.990000	-999.990000	93.000000	-34.371	-264.85	0.03215	0.09477	0.00816	0.05317
1386.20	10.847010	-999.990000	-999.990000	93.000000	-36.102	-280.18	0.03215	0.09477	0.00816	0.05317
1386.25	10.847930	-999.990000	-999.990000	93.000000	-36.159	-281.00	0.03215	0.09477	0.00816	0.05317
1386.30	10.848820	-999.990000	-999.990000	93.000000	-34.774	-268.99	0.03215	0.09477	0.00816	0.05317
1386.35	10.849820	-999.990000	-999.990000	93.000000	-33.133	-255.62	0.03215	0.09477	0.00816	0.05317
1386.40	10.850740	-999.990000	-999.990000	93.000000	-33.084	-256.47	0.03215	0.09477	0.00816	0.05317
1386.45	10.852000	-999.990000	-999.990000	93.000000	-35.534	-274.74	0.03215	0.09477	0.00816	0.05317
1386.50	10.852990	-999.990000	-999.990000	93.000000	-38.073	-295.46	0.03215	0.09477	0.00816	0.05317
1386.55	10.854120	-999.990000	-999.990000	93.000000	-37.181	-289.23	0.03215	0.09477	0.00816	0.05317
1386.60	10.855290	-999.990000	-999.990000	93.000000	-35.680	-278.30	0.03215	0.09477	0.00816	0.05317
1386.65	10.856530	-999.990000	-999.990000	93.000000	-35.619	-277.54	0.03215	0.09477	0.00816	0.05317
1386.70	10.857700	-999.990000	-999.990000	93.000000	-36.441	-284.01	0.03215	0.09477	0.00816	0.05317
1386.75	10.858980	-999.990000	-999.990000	93.000000	-35.983	-279.12	0.03215	0.09477	0.00816	0.05317
1386.80	10.860120	-999.990000	-999.990000	93.000000	-34.129	-263.49	0.03215	0.09477	0.00816	0.05317
1386.85	10.861230	-999.990000	-999.990000	93.000000	-34.095	-265.08	0.03215	0.09477	0.00816	0.05317
1386.90	10.862210	-999.990000	-999.990000	93.000000	-33.753	-262.55	0.03215	0.09477	0.00816	0.05317
1386.95	10.863470	-999.990000	-999.990000	93.000000	-34.028	-264.01	0.03215	0.09477	0.00816	0.05317
1387.00	10.864710	-999.990000	-999.990000	93.000000	-35.395	-275.65	0.03215	0.09477	0.00816	0.05317
1387.05	10.865850	-999.990000	-999.990000	93.000000	-36.710	-286.87	0.03215	0.09477	0.00816	0.05317
1387.10	10.867090	-999.990000	-999.990000	93.000000	-35.664	-276.39	0.03215	0.09477	0.00816	0.05317
1387.15	10.868390	-999.990000	-999.990000	93.000000	-36.167	-280.98	0.03215	0.09477	0.00816	0.05317
1387.20	10.869700	-999.990000	-999.990000	93.000000	-36.113	-280.85	0.03215	0.09477	0.00816	0.05317
1387.25	10.870930	-999.990000	-999.990000	93.000000	-34.864	-270.10	0.03215	0.09477	0.00816	0.05317
1387.30	10.872060	-999.990000	-999.990000	93.000000	-34.935	-270.00	0.03215	0.09477	0.00816	0.05317
1387.35	10.873270	-999.990000	-999.990000	93.000000	-37.446	-293.48	0.03215	0.09477	0.00816	0.05317
1387.40	10.874440	-999.990000	-999.990000	93.000000	-36.660	-286.83	0.03215	0.09477	0.00816	0.05317
1387.45	10.875550	-999.990000	-999.990000	93.000000	-36.934	-289.89	0.03215	0.09477	0.00816	0.05317
1387.50	10.876690	-999.990000	-999.990000	93.000000	-35.950	-280.40	0.03215	0.09477	0.00816	0.05317
1387.55	10.877950	-999.990000	-999.990000	93.000000	-33.029	-254.81	0.03215	0.09477	0.00816	0.05317
1387.60	10.879100	-999.990000	-999.990000	93.000000	-33.703	-261.54	0.03215	0.09477	0.00816	0.05317
1387.65	10.880160	-999.990000	-999.990000	93.000000	-35.398	-275.84	0.03073	0.11815	-0.01406	0.03039
1387.70	10.881420	-999.990000	-999.990000	93.000000	-35.722	-278.08	0.03073	0.11815	-0.01406	0.03039
1387.75	10.883100	-999.990000	-999.990000	93.000000	-35.175	-273.11	0.03073	0.11815	-0.01406	0.03039
1387.80	10.884380	-999.990000	-999.990000	93.000000	-35.492	-276.91	0.03073	0.11815	-0.01406	0.03039
1387.85	10.885340	-999.990000	-999.990000	93.000000	-36.844	-288.69	0.03073	0.11815	-0.01406	0.03039
1387.90	10.886890	-999.990000	-999.990000	93.000000	-36.490	-284.80	0.03073	0.11815	-0.01406	0.03039
1387.95	10.888270	-999.990000	-999.990000	93.000000	-34.945	-271.08	0.03073	0.11815	-0.01406	0.03039
1388.00	10.889450	-999.990000	-999.990000	93.000000	-34.933	-271.20	0.03073	0.11815	-0.01406	0.03039
1388.05	10.890930	-999.990000	-999.990000	93.000000	-36.866	-285.89	0.03073	0.11815	-0.01406	0.03039
1388.10	10.891990	-999.990000	-999.990000	93.000000	-38.150	-297.70	0.03073	0.11815	-0.01406	0.03039
1388.15	10.892990	-999.990000	-999.990000	93.000000	-35.903	-279.33	0.03073	0.11815	-0.01406	0.03039
1388.20	10.894420	-999.990000	-999.990000	93.000000	-33.894	-263.52	0.03073	0.11815	-0.01406	0.03039
1388.25	10.895560	-999.990000	-999.990000	93.000000	-34.663	-269.69	0.03073	0.11815	-0.01406	0.03039
1388.30	10.896840	-999.990000	-999.990000	93.000000	-34.708	-269.17	0.03073	0.11815	-0.01406	0.03039
1388.35	10.897950	-999.990000	-999.990000	93.000000	-35.739	-277.44	0.03073	0.11815	-0.01406	0.03039
1388.40	10.899320	-999.990000	-999.990000	93.000000	-37.738	-294.24	0.03073	0.11815	-0.01406	0.03039
1388.45	10.900650	-999.990000	-999.990000	93.000000	-37.440	-292.42	0.03073	0.11815	-0.01406	0.03039
1388.50	10.901930	-999.990000	-999.990000	93.000000	-35.217	-272.32	0.03073	0.11815	-0.01406	0.03039
1388.55	10.903480	-999.990000	-999.990000	93.000000	-35.613	-276.53	0.03073	0.11815	-0.01406	0.03039
1388.60	10.904840	-999.990000	-999.990000	93.000000	-35.950	-279.29	0.03073	0.11815	-0.01406	0.03039
1388.65	10.906320	-999.990000	-999.990000	93.000000	-35.502	-275.48	0.03073	0.11815	-0.01406	0.03039
1388.70	10.907770	-999.990000	-999.990000	93.000000	-35.515	-276.18	0.03073	0.11815	-0.01406	0.03039
1388.75	10.909120	-999.990000	-999.990000	93.000000	-35.307	-274.60	0.03073	0.11815	-0.01406	0.03039
1388.80	10.909910	-999.990000	-999.990000	93.000000	-35.365	-275.32	0.03073	0.11815	-0.01406	0.03039
1388.85	10.911080	-999.990000	-999.990000	93.000000	-34.269	-265.68	0.03073	0.11815	-0.01406	0.03039
1388.90	10.912210	-999.990000	-999.990000	93.000000	-33.970	-264.44	0.03073	0.11815	-0.01406	0.03039
1388.95	10.913380	-999.990000	-999.990000	93.000000	-35.237	-274.06	0.03073	0.11815	-0.01406	0.03039
1389.00	10.914620	-999.990000	-999.990000	93.000000	-36.037	-281.26	0.03073	0.11815	-0.01406	0.03039
1389.05	10.915740	-999.990000	-999.990000	93.000000	-35.580	-276.58	0.03073	0.11815	-0.01406	0.03039
1389.10	10.917190	-999.990000	-999.990000	93.000000	-35.884	-279.64	0.03073	0.11815	-0.01406	0.03039
1389.15	10.918060	-999.990000	-999.990000	93.000000	-35.665	-278.02	0.03073	0.11815	-0.01406	0.03039
1389.20	10.919400	-999.990000	-999.990000	93.000000	-35.877	-278.35	0.03073	0.11815	-0.01406	0.03039
1389.25	10.920870	-999.990000	-999.990000	93.000000	-36.378	-284.12	0.03073	0.11815	-0.01406	0.03039
1389.30	10.922110	-999.990000	-999.990000	93.000000	-34.788	-269.69	0.03073	0.11815	-0.01406	0.03039
1389.35	10.923250	-999.990000	-999.990000	93.000000	-33.865	-262.38	0.03073	0.11815	-0.01406	0.03039
1389.40	10.924370	-999.990000	-999.990000	93.000000	-34.153	-264.56	0.03073	0.11815	-0.01406	0.03039
1389.45	10.925800	-999.990000	-999.990000	93.000000	-34.762	-270.21	0.03073	0.11815	-0.01406	0.03039
1389.50	10.927270	-999.990000	-999.990000	93.000000	-35.059	-273.24	0.03073	0.11815	-0.01406	0.03039
1389.55	10.928700	-999.990000	-999.990000	93.000000	-36.389	-283.93	0.03073	0.11815	-0.01406	0.03039
1389.60	10.929960	-999.990000	-999.990000	93.000000	-36.932	-288.29	0.03073	0.11815	-0.01406	0.03039
1389.65	10.931510	-999.990000	-999.990000	93.000000	-36.203	-282.00	0.03073	0.11815	-0.01406	0.03039
1389.70	10.932850	-999.990000	-999.990000	93.000000	-36.368	-283.62	0.03073	0.11815	-0.01406	0.03039
1389.75	10.934420	-999.990000	-999.990000	93.000000	-35.407	-275.50	0.03073	0.11815	-0.01406	0.03039
